thread_id,title,youtube_url,lap,turn,fault_pct_driver_a,fault_pct_driver_b,ruling,reason
22955,Rejoin Unsafe After Spin,https://youtu.be/rwfx2ronm0c,27,15,90,10,Spinner Fault,Rejoined without checking mirrors
22956,Track Limits Abuse Repeat,https://youtu.be/yc9pfx1svae,14,straight,80,20,Offender Fault,4th violation - repeated apex cuts
22957,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/o5ms4y6b8v5,25,straight,0,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22958,Exit Vortex Contact,https://youtu.be/mqhqz9eh1py,11,13,95,5,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
22959,Apex Cut - Track Limits,https://youtu.be/tb966o2rssf,5,straight,95,5,Inside Driver Fault,"Cut apex, forced outside car wide"
22960,Rejoin Unsafe After Spin,https://youtu.be/pdoo1gsd3gs,35,straight,100,0,Spinner Fault,Rejoined without checking mirrors
22961,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/e9vbhjhccc8,6,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22962,Apex Cut - Track Limits,https://youtu.be/oqd08x5rdue,23,straight,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
22963,Kerb Strike Oversteer,https://youtu.be/1dpwwltb7fp,19,straight,100,0,Inside Driver Fault,Excessive kerb use caused snap
22964,T10 Divebomb - Blind Spot Pass,https://youtu.be/k433lov0p00,16,10,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22965,Exit Vortex Contact,https://youtu.be/5bensahrfp0,2,10,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
22966,T15 Divebomb - Blind Spot Pass,https://youtu.be/b7za36bceqo,32,15,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22967,Exit Vortex Contact,https://youtu.be/4kqoylixr0q,3,6,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
22968,Netcode Yeet on Exit,https://youtu.be/jjfjnz9ahwd,14,14,95,5,Racing Incident,"Server replay clean, client lag artifact"
22969,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/w9al81j11vy,33,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22970,Straight Weave Block,https://youtu.be/gdqac78g36a,50,8,70,30,Defender Fault,Two moves on straight - One Move Rule violation
22971,Exit Vortex Contact,https://youtu.be/fdwfwsq0y6x,28,9,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
22972,T5 Divebomb - Blind Spot Pass,https://youtu.be/2ebwn1s9vr6,23,5,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22973,Exit Vortex Contact,https://youtu.be/x2ivcahy0xp,43,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
22974,Kerb Strike Oversteer,https://youtu.be/qe0diiff241,22,13,80,20,Inside Driver Fault,Excessive kerb use caused snap
22975,Kerb Strike Oversteer,https://youtu.be/8jfdhrb70mf,2,2,80,20,Inside Driver Fault,Excessive kerb use caused snap
22976,Apex Cut - Track Limits,https://youtu.be/brb77fij8bn,36,6,90,10,Inside Driver Fault,"Cut apex, forced outside car wide"
22977,Brake Test Divebomb,https://youtu.be/nqwbucobzb3,20,straight,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
22978,Brake Test Divebomb,https://youtu.be/k052utd7wg1,22,5,80,20,Overtaker Fault,Late dive under braking - no peripheral vision
22979,Track Limits Abuse Repeat,https://youtu.be/ctpuetlps2q,42,7,100,0,Offender Fault,4th violation - repeated apex cuts
22980,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/odn6oz4yedd,37,straight,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22981,Brake Test Divebomb,https://youtu.be/ym6nppxx677,8,13,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
22982,Exit Vortex Contact,https://youtu.be/tpuxyp7qn6q,16,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
22983,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/kdn837y8cl1,5,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22984,Kerb Strike Oversteer,https://youtu.be/8y0ehu4w1wj,12,straight,90,10,Inside Driver Fault,Excessive kerb use caused snap
22985,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/tj1tn1b7p63,14,straight,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22986,Straight Weave Block,https://youtu.be/7vq86wum9an,42,6,90,10,Defender Fault,Two moves on straight - One Move Rule violation
22987,Straight Weave Block,https://youtu.be/dcoqoh77nne,27,straight,85,15,Defender Fault,Two moves on straight - One Move Rule violation
22988,Apex Cut - Track Limits,https://youtu.be/lejfhxd71jh,35,straight,85,15,Inside Driver Fault,"Cut apex, forced outside car wide"
22989,Netcode Yeet on Exit,https://youtu.be/l8weq00ijj7,33,straight,100,0,Racing Incident,"Server replay clean, client lag artifact"
22990,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/yty7567k73b,26,straight,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22991,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/hw4knnaptvi,20,straight,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22992,Apex Cut - Track Limits,https://youtu.be/wlhnhtme5di,9,12,85,15,Inside Driver Fault,"Cut apex, forced outside car wide"
22993,T6 Divebomb - Blind Spot Pass,https://youtu.be/5k3206t3ztq,12,6,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22994,Rejoin Unsafe After Spin,https://youtu.be/hdv5b0caft9,26,10,90,10,Spinner Fault,Rejoined without checking mirrors
22995,Rejoin Unsafe After Spin,https://youtu.be/5htnnhk7bjk,30,straight,80,20,Spinner Fault,Rejoined without checking mirrors
22996,T11 Divebomb - Blind Spot Pass,https://youtu.be/dgd6ea0n9gi,28,11,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
22997,Straight Weave Block,https://youtu.be/cd2hna6zi3n,7,straight,80,20,Defender Fault,Two moves on straight - One Move Rule violation
22998,Exit Vortex Contact,https://youtu.be/qeg7metanki,9,straight,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
22999,Exit Vortex Contact,https://youtu.be/5iqbn69rbw6,21,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23000,Outside Pass Late Commitment,https://youtu.be/4zvnyzc1mey,2,4,80,20,Outside Driver Fault,Not visible at apex - Exit Vortex
23001,Apex Cut - Track Limits,https://youtu.be/ad93sdwk6yy,7,straight,20,20,Inside Driver Fault,"Cut apex, forced outside car wide"
23002,Exit Vortex Contact,https://youtu.be/914hj1sfkai,38,10,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23003,Straight Weave Block,https://youtu.be/vqwwmlzd6co,38,straight,80,20,Defender Fault,Two moves on straight - One Move Rule violation
23004,Apex Cut - Track Limits,https://youtu.be/ih6lhuzgaqb,23,straight,85,15,Inside Driver Fault,"Cut apex, forced outside car wide"
23005,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/t9q1st189mn,23,straight,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23006,Track Limits Abuse Repeat,https://youtu.be/g216q682xz0,42,2,80,20,Offender Fault,4th violation - repeated apex cuts
23007,Brake Test Divebomb,https://youtu.be/ftyny6ejk6z,25,straight,90,10,Overtaker Fault,Late dive under braking - no peripheral vision
23008,T2 Divebomb - Blind Spot Pass,https://youtu.be/08s58rj2y3o,39,2,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23009,Straight Weave Block,https://youtu.be/cqs3oebdq1t,19,7,100,0,Defender Fault,Two moves on straight - One Move Rule violation
23010,Brake Test Divebomb,https://youtu.be/hmw24nog0xc,15,straight,80,20,Overtaker Fault,Late dive under braking - no peripheral vision
23011,T10 Divebomb - Blind Spot Pass,https://youtu.be/pduv8jhz8zr,49,10,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23012,Brake Test Divebomb,https://youtu.be/pgklppjpw9r,46,straight,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
23013,Kerb Strike Oversteer,https://youtu.be/kv4x7wywybl,10,6,20,20,Inside Driver Fault,Excessive kerb use caused snap
23014,Straight Weave Block,https://youtu.be/5k7m8o98xb8,48,11,0,0,Defender Fault,Two moves on straight - One Move Rule violation
23015,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/q76ll3ielkt,28,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23016,Apex Cut - Track Limits,https://youtu.be/29ljpvdpgw6,22,straight,70,30,Inside Driver Fault,"Cut apex, forced outside car wide"
23017,T11 Divebomb - Blind Spot Pass,https://youtu.be/r62t1ymir3a,12,11,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23018,T7 Divebomb - Blind Spot Pass,https://youtu.be/j6bml1elchp,23,7,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23019,Exit Vortex Contact,https://youtu.be/hqlh2zgkrwg,16,10,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23020,Exit Vortex Contact,https://youtu.be/v52eofyeswo,2,11,0,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23021,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/6twg7nrgcce,33,straight,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23022,Brake Test Divebomb,https://youtu.be/4azrhsozn8g,39,straight,80,20,Overtaker Fault,Late dive under braking - no peripheral vision
23023,T11 Divebomb - Blind Spot Pass,https://youtu.be/cev3x06nqqp,22,11,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23024,Rejoin Unsafe After Spin,https://youtu.be/rv3o92vbnjn,4,1,70,30,Spinner Fault,Rejoined without checking mirrors
23025,T1 Divebomb - Blind Spot Pass,https://youtu.be/d4ix65ldcbo,36,1,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23026,T7 Divebomb - Blind Spot Pass,https://youtu.be/t8jifkgllai,38,7,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23027,T1 Divebomb - Blind Spot Pass,https://youtu.be/mcoygfdg7iw,28,1,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23028,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/t8ucfxk4zdy,17,straight,20,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23029,Exit Vortex Contact,https://youtu.be/pryao5fddid,1,10,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23030,Rejoin Unsafe After Spin,https://youtu.be/x8nst31mzi6,43,straight,80,20,Spinner Fault,Rejoined without checking mirrors
23031,Outside Pass Late Commitment,https://youtu.be/9gtdesd25ha,13,straight,100,0,Outside Driver Fault,Not visible at apex - Exit Vortex
23032,Brake Test Divebomb,https://youtu.be/1kviy2250jg,18,2,95,5,Overtaker Fault,Late dive under braking - no peripheral vision
23033,Exit Vortex Contact,https://youtu.be/jy7cbgdoxut,5,straight,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23034,Apex Cut - Track Limits,https://youtu.be/s4mg8dob1f7,33,10,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
23035,Track Limits Abuse Repeat,https://youtu.be/86g5szow370,17,straight,90,10,Offender Fault,4th violation - repeated apex cuts
23036,Brake Test Divebomb,https://youtu.be/z34uhx87b5l,17,straight,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
23037,Track Limits Abuse Repeat,https://youtu.be/pby8ef25y36,11,straight,20,0,Offender Fault,4th violation - repeated apex cuts
23038,Netcode Yeet on Exit,https://youtu.be/ps49pcta99f,26,10,0,0,Racing Incident,"Server replay clean, client lag artifact"
23039,Straight Weave Block,https://youtu.be/kt9bkngar3p,17,straight,100,0,Defender Fault,Two moves on straight - One Move Rule violation
23040,T9 Divebomb - Blind Spot Pass,https://youtu.be/c2mgkgn1pgb,2,9,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23041,Apex Cut - Track Limits,https://youtu.be/gj7688txges,16,straight,90,10,Inside Driver Fault,"Cut apex, forced outside car wide"
23042,T7 Divebomb - Blind Spot Pass,https://youtu.be/l0s0cwnkhje,14,7,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23043,Straight Weave Block,https://youtu.be/bc2fiu3jzct,20,8,90,10,Defender Fault,Two moves on straight - One Move Rule violation
23044,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/qvoethqbtho,46,straight,0,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23045,Track Limits Abuse Repeat,https://youtu.be/cqcsgvpn9vk,45,straight,70,30,Offender Fault,4th violation - repeated apex cuts
23046,Exit Vortex Contact,https://youtu.be/w2hf01bnic4,16,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23047,Kerb Strike Oversteer,https://youtu.be/fljmomcdjd6,24,straight,70,30,Inside Driver Fault,Excessive kerb use caused snap
23048,Netcode Yeet on Exit,https://youtu.be/coeu97iqlxw,31,straight,100,0,Racing Incident,"Server replay clean, client lag artifact"
23049,Netcode Yeet on Exit,https://youtu.be/2cjhwag7du5,3,8,20,0,Racing Incident,"Server replay clean, client lag artifact"
23050,Kerb Strike Oversteer,https://youtu.be/2n5g8eygmr2,12,straight,70,30,Inside Driver Fault,Excessive kerb use caused snap
23051,Straight Weave Block,https://youtu.be/u6gt4377l7b,32,straight,90,10,Defender Fault,Two moves on straight - One Move Rule violation
23052,T12 Divebomb - Blind Spot Pass,https://youtu.be/f0lfxg8mlfk,29,12,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23053,Kerb Strike Oversteer,https://youtu.be/q2ttiinpf15,38,straight,80,20,Inside Driver Fault,Excessive kerb use caused snap
23054,Kerb Strike Oversteer,https://youtu.be/bkjgehyb20n,19,5,95,5,Inside Driver Fault,Excessive kerb use caused snap
23055,Straight Weave Block,https://youtu.be/z7c1i1tloee,11,11,70,30,Defender Fault,Two moves on straight - One Move Rule violation
23056,Straight Weave Block,https://youtu.be/epw7ul8g5mt,47,straight,80,20,Defender Fault,Two moves on straight - One Move Rule violation
23057,Apex Cut - Track Limits,https://youtu.be/k1mpqrf1i22,30,13,80,20,Inside Driver Fault,"Cut apex, forced outside car wide"
23058,T7 Divebomb - Blind Spot Pass,https://youtu.be/jvfz4wyeqjx,22,7,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23059,Exit Vortex Contact,https://youtu.be/fw3fxglpeme,48,straight,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23060,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/nkmx97e3rgk,27,straight,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23061,T15 Divebomb - Blind Spot Pass,https://youtu.be/eukxmzdptn4,31,15,20,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23062,T10 Divebomb - Blind Spot Pass,https://youtu.be/t1h0cwjwb64,38,10,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23063,Exit Vortex Contact,https://youtu.be/kol2rs2tour,10,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23064,Apex Cut - Track Limits,https://youtu.be/bcy4kcnv74q,19,11,80,20,Inside Driver Fault,"Cut apex, forced outside car wide"
23065,Straight Weave Block,https://youtu.be/i5ci7pzpbvh,29,straight,90,10,Defender Fault,Two moves on straight - One Move Rule violation
23066,T14 Divebomb - Blind Spot Pass,https://youtu.be/k0dpzhydoqe,45,14,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23067,Exit Vortex Contact,https://youtu.be/bguhl7j96v2,46,12,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23068,T14 Divebomb - Blind Spot Pass,https://youtu.be/4cze9geanmj,25,14,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23069,Outside Pass Late Commitment,https://youtu.be/baawkfkkm8z,43,straight,80,20,Outside Driver Fault,Not visible at apex - Exit Vortex
23070,Exit Vortex Contact,https://youtu.be/t3tjcqply6q,34,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23071,Exit Vortex Contact,https://youtu.be/9z2zs9j4b2k,32,8,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23072,Kerb Strike Oversteer,https://youtu.be/su2p33axv3i,3,1,70,30,Inside Driver Fault,Excessive kerb use caused snap
23073,Brake Test Divebomb,https://youtu.be/8fjdm0tct0q,16,13,80,20,Overtaker Fault,Late dive under braking - no peripheral vision
23074,Rejoin Unsafe After Spin,https://youtu.be/p426me8ojn8,44,13,80,20,Spinner Fault,Rejoined without checking mirrors
23075,Exit Vortex Contact,https://youtu.be/ix3ih3t4k6a,36,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23076,T12 Divebomb - Blind Spot Pass,https://youtu.be/flun7bl3pju,43,12,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23077,Brake Test Divebomb,https://youtu.be/15zap5gj1wq,26,2,80,20,Overtaker Fault,Late dive under braking - no peripheral vision
23078,T4 Divebomb - Blind Spot Pass,https://youtu.be/gr9kh43v09i,15,4,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
23079,Exit Vortex Contact,https://youtu.be/hskpk20e992,24,6,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23080,Exit Vortex Contact,https://youtu.be/g84tp2ohasd,41,straight,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23081,Netcode Yeet on Exit,https://youtu.be/onc7r8049e0,31,straight,100,0,Racing Incident,"Server replay clean, client lag artifact"
23082,Exit Vortex Contact,https://youtu.be/tb6uv73h5rr,37,2,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
23083,Netcode Yeet on Exit,https://youtu.be/8tph1sittx1,26,straight,80,20,Racing Incident,"Server replay clean, client lag artifact"
23084,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/2o3ynfxm3kj,25,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
